original_value,target_mean,target_std,count
14649,14507.5,685.32,4
14650,16233.6,2398.51,5
14651,15752.5,3089.13,6
14652,16234.89,2628.76,9
14653,14534.0,690.42,6
14654,15815.33,1924.66,12
14655,16560.43,1928.88,7
14656,15478.2,3173.71,5
14657,14978.78,902.7,9
14658,16395.25,3509.24,4
14659,14937.0,680.46,4
14660,16323.6,2156.17,5
14661,15120.5,213.31,4
14662,14847.2,1062.28,5
14663,14684.33,881.12,9
14664,15290.5,2182.43,4
14665,16597.0,2844.43,8
14666,16074.0,2960.38,8
14667,15342.5,1220.21,6
14668,15929.0,1263.01,6
14669,16981.75,3398.44,4
14670,16505.73,2749.25,11
14671,15850.2,1408.48,10
14672,15166.0,911.53,3
14673,16301.83,2181.05,6
14674,15178.83,2082.42,6
14675,15316.29,976.98,7
14676,14974.8,596.08,10
14677,14553.0,524.54,8
14678,15578.69,1792.86,13
14679,14796.67,821.54,12
14680,16506.0,2602.03,4
14681,15521.27,1686.41,11
14682,16497.0,2374.69,8
14683,15531.0,0.0,1
14684,14994.2,953.32,5
14685,15786.91,2592.75,11
14686,14798.4,767.95,5
14687,15886.43,2499.87,7
14688,14463.5,805.66,6
14689,15401.83,1304.62,12
14690,16283.0,3273.94,4
14691,15540.6,1334.5,5
14692,14818.6,912.36,10
14693,14725.5,67.18,2
14694,16232.4,3156.01,5
14695,15433.33,1077.16,3
14696,14798.33,821.37,3
14697,16566.71,2548.99,7
14698,15094.5,708.01,8
14699,14573.2,1098.23,5
14700,16541.8,2404.44,10
14701,16019.11,2063.71,9
14702,14921.75,1132.0,8
14703,14727.0,990.14,7
14704,15831.0,1926.27,7
14705,15448.75,759.89,4
14706,15406.5,1954.0,4
14707,14451.4,788.42,5
14708,18345.5,2942.27,2
14709,16563.18,2352.26,11
14710,16053.71,2619.76,7
14711,15489.89,687.98,9
14712,16511.0,2649.43,5
14713,17269.27,3095.39,11
14714,14852.75,706.54,8
14715,16444.5,2047.16,6
14716,14660.5,924.65,4
14717,15648.36,1591.45,11
14718,15265.5,558.3,4
14719,15322.2,1814.42,5
14720,14631.0,1192.27,5
14721,14647.0,1854.03,2
14722,15577.56,2511.51,9
14723,15624.86,1984.61,7
14724,14183.8,807.6,5
14725,14402.6,667.69,5
14726,15622.0,2116.48,4
14727,16312.25,2614.16,8
14728,15834.0,132.94,2
14729,15496.5,1853.92,8
14730,14662.75,1378.29,4
14731,15030.0,797.09,4
14732,15610.3,2530.31,10
14733,15309.5,853.01,4
14734,17952.5,2721.98,4
14735,16402.0,3272.53,11
14736,16560.78,2715.7,9
14737,15670.67,1629.46,9
14738,14609.29,1020.93,7
14739,15365.9,1309.03,10
14740,16918.0,2040.24,10
14741,14893.0,1154.01,8
14742,14665.0,186.52,6
14743,14977.2,547.02,5
14744,15145.0,952.39,5
14745,15860.5,2178.41,10
14746,15023.11,1411.13,9
14747,15008.5,1201.12,4
14748,16029.17,1579.58,6
14749,15093.83,1690.9,6
14750,15792.86,1939.1,7
14751,16470.2,2753.53,5
14752,15087.17,1048.81,6
14753,15164.25,938.7,4
14754,16181.57,2470.99,7
14755,14688.71,751.73,7
14756,16486.44,2608.6,9
14757,17071.25,3086.86,4
14758,14845.0,1161.39,3
14759,16316.11,2038.63,9
14760,15017.0,392.43,6
14761,15217.5,824.08,8
14762,16816.0,2396.07,7
14763,17752.5,2676.47,6
14764,15238.75,591.43,4
14765,15807.17,2745.29,6
14766,15110.14,340.77,7
14767,14446.25,509.35,4
14768,14562.0,368.82,3
14769,16113.5,2436.73,12
14770,16965.0,3066.2,6
14771,15429.83,583.53,6
14772,15790.0,1110.96,6
14773,16717.43,2581.84,7
14774,16559.75,3104.39,8
14775,15112.5,343.14,4
14776,15973.89,2736.15,9
14777,15494.78,1126.96,9
14778,13876.0,0.0,1
14779,15154.5,681.78,6
14780,15477.75,1539.18,12
14781,15423.22,1478.13,9
14782,16050.14,1271.16,7
14783,15109.33,770.67,3
14784,16150.75,2114.86,8
14785,15167.33,737.26,3
14786,15687.38,581.34,8
14787,15413.5,1438.04,10
14788,15271.8,833.15,5
14789,15047.62,1394.32,8
14790,16200.56,3115.82,9
14791,15556.67,1609.53,12
14792,14707.6,847.86,10
14793,15362.12,872.89,8
14794,15171.8,942.92,5
14795,14783.0,1141.31,4
14796,16404.83,2689.44,6
14797,15528.0,526.46,5
14798,18371.33,3258.03,3
14799,15292.0,1009.57,4
14800,15402.36,1432.67,11
14801,15770.12,1228.07,8
14802,14275.5,664.27,4
14803,14638.44,862.52,9
14804,17680.2,2727.24,5
14805,15571.0,1415.5,7
14806,18070.33,3045.69,6
14807,15205.4,773.3,10
14808,14764.0,245.26,5
14809,16035.0,2029.56,6
14810,15182.0,649.64,6
14811,17262.71,2799.26,7
14812,16602.67,2378.04,9
14813,16783.67,2923.72,6
14814,18301.17,2554.2,6
14815,17091.0,3612.86,4
14816,15560.47,1145.36,15
14817,14730.38,684.19,8
14818,16744.38,3202.62,8
14819,16470.4,1814.94,5
14820,16441.67,2863.08,3
14821,15672.11,2466.92,9
14822,15665.5,616.47,4
14823,14835.6,335.27,5
14824,15395.88,1309.85,8
14825,16210.12,2010.4,8
14826,15318.44,957.43,9
14827,15030.8,644.2,5
14828,18129.89,3536.84,9
14829,15913.43,1770.45,7
14830,15467.18,2123.6,11
14831,15312.5,1325.63,10
14832,16427.25,2198.75,8
14833,16201.0,2053.18,8
14834,14920.43,1711.11,7
14835,17204.75,2837.36,4
14836,17074.42,2409.87,12
14837,15617.0,2033.02,9
14838,15511.33,1267.05,9
14839,15635.88,2041.84,8
14840,16803.67,2675.71,3
14841,16977.2,3405.79,5
14842,15523.5,2114.01,8
14843,15824.71,2454.88,7
14844,15725.43,2149.4,7
14845,16853.5,3486.23,6
14846,16207.29,2532.82,7
14847,16538.14,3483.81,7
14848,15812.88,2221.27,8
14849,16362.17,2056.79,12
14850,15184.5,661.03,4
14851,16504.75,2568.17,12
14852,17290.67,4388.86,3
14853,16383.71,2522.9,7
14854,15575.11,1417.72,9
14855,16824.4,3329.04,5
14856,15417.33,2051.7,9
14857,15090.25,980.22,8
14858,15659.73,2209.58,11
14859,16095.33,2605.55,6
14860,15290.33,822.99,6
14861,15137.5,1194.22,8
14862,15033.45,1955.95,11
14863,16154.67,1804.93,9
14864,14665.17,783.02,6
14865,17051.08,2720.15,12
14866,16111.0,2374.61,10
14867,15820.33,1438.89,9
14868,17081.45,2845.69,11
14869,17301.0,888.54,3
14870,15796.71,1686.32,14
14871,16842.57,3173.35,7
14872,15599.6,789.1,10
14873,14873.75,499.23,4
14874,15482.11,1068.84,9
14875,15538.29,927.86,7
14876,14984.71,591.07,7
14877,15991.71,1622.91,7
14878,16039.78,1288.13,9
14879,16154.33,156.72,3
14880,15968.5,2570.7,4
14881,15888.5,2132.45,12
14882,15746.44,1663.49,9
14883,16668.0,3095.6,6
14884,15594.91,1928.11,11
14885,15503.83,1164.48,6
14886,15537.88,693.95,8
14887,15613.4,2408.9,5
14888,15674.5,2049.61,14
14889,16530.5,2436.01,6
14890,16271.17,2727.56,6
14891,15768.22,2379.79,9
14892,16110.5,2487.67,4
14893,16794.86,2038.76,7
14894,15865.64,1878.55,14
14895,15755.8,2256.47,5
14896,15493.4,1666.42,10
14897,15274.2,765.0,5
14898,14918.6,672.61,5
14899,16138.7,1918.76,10
14900,15107.75,943.92,4
14901,15792.57,2176.71,7
14902,15620.0,809.18,8
14903,15697.2,801.14,5
14904,15230.69,899.28,13
14905,16224.89,2495.1,9
14906,14611.4,831.17,10
14907,16335.0,2101.52,10
14908,15335.5,1367.81,10
14909,15670.56,1681.29,9
14910,15262.14,991.92,7
14911,16663.79,2417.9,14
14912,15432.9,936.2,10
14913,15969.38,1861.85,8
14914,15990.33,1641.16,9
14915,16292.33,2642.92,9
14916,15445.3,729.61,10
14917,15026.0,993.42,9
14918,16371.7,1773.83,10
14919,15607.11,944.79,9
14920,16079.18,1688.64,17
14921,15511.9,1046.13,10
14922,15270.2,1186.47,5
14923,15366.27,859.24,11
14924,15701.33,1697.52,12
14925,15502.56,1289.43,9
14926,15487.17,723.33,6
14927,15435.22,822.26,9
14928,15777.18,1836.83,11
14929,16737.0,2306.44,7
14930,15342.0,937.83,4
14931,15129.2,671.48,5
14932,16873.57,2758.4,7
14933,15271.2,664.79,10
14934,15601.4,1163.45,10
14935,15464.17,978.21,6
14936,16673.14,2399.57,14
14937,16259.22,2693.26,9
14938,16730.25,2788.19,8
14939,16276.4,2160.52,15
14940,14972.2,1118.39,5
14941,15438.95,920.27,19
14942,16216.43,2733.78,7
14943,15785.64,1875.64,11
14944,16391.38,2421.11,8
14945,15418.43,1626.45,14
14946,15642.4,744.86,5
14947,16435.5,2643.29,8
14948,16137.83,2272.61,6
14949,16147.18,1461.68,11
14950,15437.86,655.77,7
14951,15464.0,1667.77,6
14952,15787.5,1512.13,10
14953,15822.67,1380.43,9
14954,15682.43,971.13,7
14955,15508.9,1083.16,10
14956,15764.6,609.16,5
14957,15081.17,757.56,12
14958,16397.78,2451.35,9
14959,15569.11,2195.31,9
14960,15346.3,798.13,10
14961,15601.75,973.78,4
14962,15550.33,2119.87,9
14963,16696.91,2072.84,11
14964,16204.92,2086.45,12
14965,16523.2,2976.64,5
14966,14813.75,1051.42,4
14967,16511.69,2217.06,13
14968,17092.89,3115.32,9
14969,16400.38,2445.63,8
14970,15824.67,2124.23,6
14971,15835.88,701.64,8
14972,16530.56,2062.42,9
14973,16153.83,1470.84,12
14974,15469.11,667.97,9
14975,15901.0,1757.4,11
14976,15883.33,1566.79,12
14977,15534.1,1726.99,10
14978,16183.5,2267.55,8
14979,16565.46,2516.24,13
14980,15242.2,1201.92,5
14981,15133.15,722.35,13
14982,16336.2,2481.94,10
14983,16313.6,2659.15,10
14984,15839.15,651.76,13
14985,16390.5,2480.23,8
14986,15621.92,961.42,12
14987,16595.83,2315.25,6
14988,15069.43,518.76,7
14989,16067.6,2611.9,10
14990,15724.1,847.56,10
14991,16186.77,1405.2,13
14992,15851.31,2029.31,13
14993,16444.0,2977.33,5
14994,15770.67,2068.15,9
14995,15821.33,1522.65,12
14996,15232.3,1181.34,10
14997,15508.0,647.0,7
14998,15192.0,784.27,6
14999,15961.64,1538.95,11
15000,15310.0,661.54,6
15001,15203.86,706.77,7
15002,14452.5,868.18,6
15003,15774.6,3042.06,5
15004,15441.67,2099.64,9
15005,15470.29,912.18,7
15006,15533.17,682.24,6
15007,16086.1,2245.8,10
15008,17463.2,3189.2,5
15009,15585.8,1859.52,10
15010,15133.71,652.36,7
15011,15761.67,1871.85,3
15012,15691.0,2148.13,5
15013,16536.18,2662.33,11
15014,15298.2,1036.7,5
15015,16763.8,3340.47,5
15016,15551.75,1401.11,12
15017,15864.09,2031.16,11
15018,17413.22,3006.64,9
15019,14985.2,533.45,5
15020,15620.2,1146.84,10
15021,15458.21,2036.72,14
15022,15744.5,3106.65,6
15023,16036.44,2380.38,9
15024,17394.4,2979.02,5
15025,15888.4,2301.68,10
15026,16394.86,2758.97,14
15027,15814.0,2226.96,15
15028,17127.36,2573.63,11
15029,16401.22,1839.02,9
15030,15325.89,1784.4,9
15031,15468.43,838.89,7
15032,15451.67,940.78,3
15033,15686.22,1676.17,9
15034,15547.91,888.13,11
15035,14544.83,547.71,6
15036,15601.08,1727.1,12
15037,15099.62,763.5,8
15038,15427.1,1330.77,10
15039,16389.71,2031.41,7
15040,15038.57,928.91,7
15041,16517.4,2789.74,10
15042,15663.33,1924.48,12
15043,15286.0,1411.08,4
15044,16255.2,1849.8,5
15045,15733.86,1889.1,14
15046,15442.33,731.7,6
15047,16524.0,1690.52,6
15048,15578.38,1421.0,13
15049,15598.85,1401.23,13
15050,14873.2,897.45,10
15051,16110.59,2719.57,17
15052,16699.56,1979.52,9
15053,15915.38,2287.47,8
15054,15851.23,2026.13,13
15055,16390.86,2631.72,7
15056,16469.29,2285.99,14
15057,16343.5,1837.57,10
15058,16282.08,2443.08,13
15059,16651.08,3008.28,12
15060,15390.86,859.07,7
15061,15192.89,825.34,9
15062,15364.0,943.7,11
15063,15986.0,2095.21,9
15064,15819.71,1553.18,7
15065,15425.09,705.03,11
15066,15075.0,754.36,11
15067,15991.9,2167.93,10
15068,16095.0,1767.13,8
15069,15329.89,1675.66,9
15070,16099.6,2055.54,10
15071,16065.23,1632.09,13
15072,15652.8,401.18,5
15073,15961.8,1470.91,10
15074,17964.5,2925.86,10
15075,16110.69,1492.74,13
15076,15721.88,846.09,8
15077,14894.0,425.79,4
15078,15577.75,2205.89,8
15079,15108.82,1092.44,11
15080,15420.6,1061.98,5
15081,15567.17,847.99,6
15082,15967.33,1942.33,12
15083,15703.0,471.69,3
15084,16969.67,1611.63,3
15085,15216.0,696.71,5
15086,15539.43,2009.14,7
15087,16882.1,2438.5,10
15088,15614.0,826.6,6
15089,16119.23,1593.33,13
15090,15619.64,1663.24,14
15091,15218.0,830.88,3
15092,15633.12,782.79,8
15093,16779.5,2967.09,12
15094,16114.71,2685.55,7
15095,15632.12,1036.47,8
15096,15592.2,871.35,5
15097,15827.55,1798.38,11
15098,15208.75,688.18,4
15099,16052.44,1579.96,9
15100,16178.0,2120.92,5
15101,16244.0,1862.83,7
15102,15912.14,2415.87,7
15103,16797.33,2712.64,6
15104,18252.4,2527.93,5
15105,17762.5,2822.21,6
15106,16191.0,1738.3,10
15107,15451.78,609.29,9
15108,15450.5,1488.05,14
15109,16289.6,2536.65,5
15110,16370.0,1980.92,9
15111,15615.6,806.64,5
15112,15557.89,1399.35,9
15113,17731.43,3372.54,7
15114,15222.17,866.67,6
15115,15418.0,830.66,4
15116,15048.8,553.07,5
15117,15641.71,676.42,7
15118,16071.67,734.11,3
15119,16121.17,2950.57,6
15120,16803.0,2521.49,6
15121,15517.75,727.99,8
15122,16802.5,3398.96,4
15123,16654.69,2868.19,13
15124,16541.43,1053.72,7
15125,16322.17,1936.64,12
15126,15245.56,1800.45,9
15127,16627.75,2282.76,8
15128,15439.57,847.16,7
15129,15577.67,659.97,3
15130,14514.5,1512.5,2
15131,16077.88,2502.21,8
15132,16467.75,1298.13,4
15133,17179.75,2092.57,8
15134,15152.38,555.46,8
15135,15628.69,1346.95,13
15136,15850.43,1410.19,7
15137,16111.82,1443.28,11
15138,16260.67,573.96,3
15139,16128.56,1812.46,9
15140,14938.0,1197.25,8
15141,15696.56,1591.47,9
15142,15985.2,1234.25,10
15143,15933.78,1633.03,18
15144,14931.6,534.23,10
15145,15411.17,747.08,6
15146,15381.67,958.24,9
15147,15969.91,1569.62,11
15148,16001.33,2291.51,9
15149,17959.33,3668.28,3
15150,16132.22,2263.27,9
15151,16163.86,2586.82,7
15152,16916.43,2574.73,7
15153,16603.8,2741.45,10
15154,15132.38,591.53,13
15155,15355.67,1115.94,6
15156,15755.0,988.84,5
15157,15288.62,1226.96,8
15158,16748.4,3002.51,10
15159,16469.14,2598.16,7
15160,14979.11,697.34,9
15161,16536.25,3112.25,8
15162,16768.71,1754.49,7
15163,17060.67,2328.36,3
15164,16703.0,2358.24,6
15165,16337.0,1251.22,8
15166,16185.6,2141.27,10
15167,16045.14,1500.41,7
15168,15416.45,666.67,11
15169,16582.82,2647.07,11
15170,16296.29,1542.93,7
15171,15538.75,879.85,8
15172,16115.3,1420.84,10
15173,15958.43,977.38,7
15174,15098.2,488.1,5
15175,15838.9,1323.1,10
15176,16399.29,2593.75,7
15177,16796.33,2828.39,6
15178,15251.0,1055.99,8
15179,16046.0,2354.41,12
15180,15776.0,681.67,11
15181,16556.38,2264.22,13
15182,16016.22,1291.61,9
15183,15084.75,1053.31,4
15184,16217.57,2145.01,7
15185,15417.62,504.14,8
15186,18180.0,3736.35,2
15187,15615.0,1008.0,8
15188,16801.0,3420.96,4
15189,16017.86,917.03,7
15190,14886.71,248.39,7
15191,14993.17,1000.73,6
15192,15504.0,657.61,2
15193,16266.5,1934.13,10
15194,15759.57,1816.2,7
15195,17056.44,2624.75,9
15196,16073.6,611.94,5
15197,15815.5,819.64,4
15198,15696.45,1499.77,11
15199,15071.6,923.92,5
15200,16438.33,2382.94,9
15201,16863.31,2175.56,16
15202,16241.67,2295.64,6
15203,15555.57,553.29,7
15204,17947.25,2850.95,4
15205,15589.0,800.52,11
15206,15649.17,1640.63,6
15207,15521.1,911.74,10
15208,16645.33,2341.85,9
15209,16322.64,2274.93,11
15210,15936.14,2465.51,7
15211,16861.42,2691.69,12
15212,17188.4,3148.53,5
15213,17545.0,2744.21,10
15214,15469.6,823.28,5
15215,16810.5,2258.38,10
15216,15244.25,394.63,4
15217,16444.0,3283.39,5
15218,16271.86,1619.57,7
15219,16797.75,2767.77,4
15220,15526.0,647.97,8
15221,15532.0,763.47,7
15222,15546.75,776.11,4
15223,15080.88,949.73,8
15224,15845.25,662.0,4
15225,15160.5,718.17,4
15226,15599.5,770.38,4
15227,16411.75,2170.16,8
15228,15826.43,851.11,7
15229,15587.75,691.85,8
15230,16080.3,1764.13,10
15231,14080.0,544.42,3
15232,17304.25,3294.24,4
15233,15609.09,681.56,11
15234,16959.33,2676.71,6
15235,16155.2,2162.45,10
15236,17614.67,4026.09,3
15237,15603.75,740.8,8
15238,16846.75,3140.96,8
15239,16317.33,2503.22,6
15240,15838.55,1593.38,11
15241,15658.33,806.56,3
15242,14868.17,847.91,6
15243,15267.57,817.19,7
15244,16876.0,1989.32,6
15245,16309.11,1287.73,9
15246,17102.62,2481.54,8
15247,16059.0,2405.59,8
15248,16490.27,1248.33,11
15249,15731.8,987.4,5
15250,16066.0,1078.83,5
15251,15222.5,834.12,8
15252,15948.12,1545.69,8
15253,16494.0,1664.18,5
15254,16899.86,2808.57,7
15255,16370.6,1601.15,5
15256,16934.4,2403.06,10
15257,17342.0,2808.44,5
15258,17803.5,2428.8,6
15259,16953.5,2951.28,4
15260,16267.78,1694.1,9
15261,15507.67,1216.19,3
15262,15777.75,1531.75,12
15263,16866.75,2591.98,8
15264,16290.71,2632.99,7
15265,15938.0,1754.0,7
15266,15438.67,705.07,9
15267,16764.44,2246.3,9
15268,15587.38,2163.15,8
15269,15350.0,166.55,4
15270,15535.56,997.01,9
15271,16833.71,1206.05,7
15272,16402.6,2389.22,10
15273,16678.67,1993.18,3
15274,17549.0,2591.35,5
15275,16413.57,1921.7,7
15276,16853.67,2377.71,6
15277,15810.88,981.0,8
15278,16860.71,2881.41,7
15279,16994.5,1860.38,6
15280,17296.4,2630.75,10
15281,16906.71,2972.29,7
15282,15842.33,646.32,6
15283,16521.5,628.62,2
15284,16427.0,1104.65,4
15285,17328.78,3051.55,9
15286,17177.0,3169.25,5
15287,15869.0,1891.5,5
15288,15270.33,418.58,3
15289,16310.18,2285.4,11
15290,15928.6,794.0,5
15291,16002.86,928.35,7
15292,15918.33,3205.42,6
15293,15863.0,1117.64,7
15294,16346.5,883.17,4
15295,17086.5,2082.03,8
15296,16246.4,2713.87,5
15297,15975.0,901.97,5
15298,15790.87,1131.92,15
15299,16471.55,1641.14,11
15300,15979.5,258.09,2
15301,16874.5,2420.79,6
15302,16548.75,755.79,4
15303,18589.17,3078.25,6
15304,16079.2,1173.49,5
15305,16682.0,2760.1,5
15306,16059.0,641.78,10
15307,15588.71,831.67,7
15308,15246.5,704.1,4
15309,16075.88,1498.01,8
15310,16266.0,2138.52,8
15311,17082.86,2634.58,7
15312,17860.57,3416.75,7
15313,15883.09,2302.93,11
15314,16591.5,135.06,2
15315,15717.0,1220.99,6
15316,15511.4,1374.7,10
15317,16469.5,1698.23,6
15318,15149.6,982.22,5
15319,16671.0,0.0,1
15320,16769.5,2708.42,6
15321,15821.43,742.5,7
15322,17108.8,2425.06,5
15323,15936.17,3098.78,6
15324,15810.4,910.7,5
15325,16866.5,2015.82,6
15326,16004.43,2402.79,7
15327,16525.5,7.78,2
15328,15465.0,805.53,4
15329,14573.5,777.72,4
15330,14968.0,1032.21,3
15331,15878.0,1286.59,10
15332,15693.12,1032.0,8
15333,16136.89,1907.56,9
15334,16392.0,3801.68,4
15335,17485.67,3133.14,6
15336,16145.44,1466.64,9
15337,17308.33,2462.52,6
15338,14805.33,301.28,3
15339,15035.22,1095.43,9
15340,16304.0,898.03,2
15341,15389.8,1171.22,10
15342,16742.11,2420.49,9
15343,15457.6,441.86,5
15344,14715.5,781.21,4
15345,16130.5,2080.24,8
15346,16164.14,930.77,7
15347,19456.67,2538.07,6
15348,17730.4,4047.85,5
15349,15213.12,1224.38,8
15350,14887.75,1024.17,4
15351,14866.67,1229.71,6
15352,17108.88,2383.86,8
15353,17192.75,2788.46,4
15354,17116.5,3412.18,4
15355,16030.67,2105.54,9
15356,15373.5,737.23,8
15357,17159.0,3013.47,4
15358,16624.2,2468.97,5
15359,16973.25,3046.47,4
15360,16493.14,2575.68,7
15361,15746.25,779.66,4
15362,15415.67,903.86,6
15363,15016.75,250.66,4
15364,16010.62,1796.2,8
15365,14904.0,0.0,1
15366,15686.0,738.22,2
15367,16327.62,2218.37,8
15368,16602.86,1434.05,7
15369,16797.33,2294.5,6
15370,15478.5,31.82,2
15371,16090.22,1438.77,9
15372,15504.2,733.33,5
15373,15485.0,890.01,3
15374,15853.6,916.35,5
15375,16158.82,2645.19,11
15376,15549.86,884.98,7
15377,15911.75,549.37,4
15378,15238.5,550.84,2
15379,15656.5,851.17,4
15380,15143.8,1394.12,5
15381,15413.83,1029.73,6
15382,14923.33,1414.19,6
15383,15361.83,1050.5,6
15384,15837.8,1546.15,10
15385,17238.5,3298.65,2
15386,16184.67,493.74,3
15387,16542.8,2610.94,5
15388,17402.67,3545.49,3
15389,15272.56,940.88,9
15390,13722.0,0.0,1
15391,17318.4,2375.58,10
15392,15673.86,647.99,7
15393,16709.0,3109.81,5
15394,16805.67,2294.38,9
15395,15482.0,754.13,4
15396,16318.57,2346.68,7
15397,15432.5,1363.09,4
15398,14211.0,842.87,2
15399,15338.2,316.38,5
15400,17267.0,2977.7,6
15401,16074.0,678.54,5
15402,15647.0,823.54,7
15403,16059.67,644.63,6
15404,17495.75,3065.74,4
15405,15567.88,1093.41,8
15406,15597.62,730.28,8
15407,15884.0,1360.73,6
15408,16032.82,934.94,11
15409,16372.5,1423.4,6
15410,16107.0,0.0,1
15411,14896.5,275.42,10
15412,15979.89,1233.61,9
15413,15919.67,945.87,6
15414,15305.6,687.45,5
15415,17033.75,2730.15,4
15416,16390.38,2269.01,8
15417,16787.67,2767.77,6
15418,14943.44,882.56,9
15419,15810.8,1351.01,5
15420,15621.33,1129.08,6
15421,16262.0,2472.42,7
15422,15017.0,254.02,4
15423,15028.2,957.75,5
15424,15747.5,1519.98,8
15425,14942.4,660.01,5
15426,15210.5,405.17,2
15427,15249.0,684.87,4
15428,15687.5,521.65,4
15429,16193.0,22.63,2
15430,15273.33,394.34,3
15431,16611.83,2710.68,6
15432,14986.6,422.06,5
15433,16452.43,2712.98,7
15434,16648.1,2527.91,10
15435,15538.4,1181.16,10
15436,16457.33,1952.8,3
15437,16030.1,2108.18,10
15438,15885.8,698.35,5
15439,16147.2,522.54,5
15440,15591.67,789.6,6
15441,16081.0,1620.69,2
15442,15787.8,713.22,5
15443,19089.0,0.0,1
15444,16951.0,2196.82,6
15445,16813.91,2596.21,11
15446,15336.17,1209.94,6
15447,16309.25,2197.8,4
15448,18629.8,3301.23,5
15449,15621.25,1043.02,4
15450,15973.9,1604.48,10
15451,15625.5,1219.31,8
15452,16987.0,2987.08,5
15453,16366.83,2688.94,6
15454,18567.14,3313.1,7
15455,17358.25,2245.83,8
15456,16847.0,2610.93,5
15457,16368.5,2467.5,8
15458,15392.33,455.51,6
15459,18046.5,3449.19,10
15460,17312.11,2618.43,9
15461,17018.25,2531.3,8
15462,16113.6,2760.47,5
15463,15303.67,306.87,3
15464,15698.5,924.2,4
15465,16871.3,2229.14,10
15466,15300.5,738.98,4
